15.04.2017	18:46:07	20.00	48.20

15.04.2017	18:56:07	20.00	48.40

15.04.2017	19:06:07	20.00	48.40

15.04.2017	19:16:07	20.00	48.40

15.04.2017	19:26:07	20.00	48.40

15.04.2017	19:36:07	20.00	48.50

15.04.2017	19:46:07	20.00	48.50

15.04.2017	19:56:07	20.00	48.60

15.04.2017	20:06:07	20.00	48.60

15.04.2017	20:16:07	20.00	48.60

15.04.2017	20:26:07	20.00	48.60

15.04.2017	20:36:07	20.00	48.70

15.04.2017	20:46:07	20.00	48.80

15.04.2017	20:56:07	20.00	48.80

15.04.2017	21:06:07	20.00	48.80

15.04.2017	21:16:07	20.00	48.80

15.04.2017	21:26:08	20.00	48.90

15.04.2017	21:36:08	20.00	48.80

15.04.2017	21:46:08	20.00	48.90

15.04.2017	21:56:08	20.00	48.90

15.04.2017	22:06:08	20.00	48.90

15.04.2017	22:16:08	20.00	48.90

15.04.2017	22:26:08	19.90	48.80

15.04.2017	22:36:08	20.00	49.00

15.04.2017	22:46:08	20.00	48.90

15.04.2017	22:56:08	20.00	49.00

15.04.2017	23:06:08	19.90	48.90

15.04.2017	23:16:08	20.00	48.90

15.04.2017	23:26:08	20.00	48.90

